"No.","Time","Source","Destination","Protocol","Length","Info"
"2408","6.507610","host","1.16.1","USB","27","URB_INTERRUPT in"
"2411","6.517560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2412","6.517601","host","1.16.1","USB","27","URB_INTERRUPT in"
"2417","6.527549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2418","6.527585","host","1.16.1","USB","27","URB_INTERRUPT in"
"2421","6.537558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2422","6.537594","host","1.16.1","USB","27","URB_INTERRUPT in"
"2425","6.547561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2426","6.547598","host","1.16.1","USB","27","URB_INTERRUPT in"
"2431","6.557551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2432","6.557584","host","1.16.1","USB","27","URB_INTERRUPT in"
"2435","6.567560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2436","6.567597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2444","6.577558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2445","6.577580","host","1.16.1","USB","27","URB_INTERRUPT in"
"2455","6.587549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2456","6.587582","host","1.16.1","USB","27","URB_INTERRUPT in"
"2459","6.597559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2460","6.597590","host","1.16.1","USB","27","URB_INTERRUPT in"
"2463","6.607562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2464","6.607598","host","1.16.1","USB","27","URB_INTERRUPT in"
"2469","6.617550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2470","6.617571","host","1.16.1","USB","27","URB_INTERRUPT in"
"2473","6.627551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2474","6.627586","host","1.16.1","USB","27","URB_INTERRUPT in"
"2477","6.637551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2478","6.637571","host","1.16.1","USB","27","URB_INTERRUPT in"
"2483","6.647551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2484","6.647576","host","1.16.1","USB","27","URB_INTERRUPT in"
"2487","6.657559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2488","6.657595","host","1.16.1","USB","27","URB_INTERRUPT in"
"2491","6.667559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2492","6.667604","host","1.16.1","USB","27","URB_INTERRUPT in"
"2497","6.677553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2498","6.677597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2501","6.687553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2502","6.687597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2505","6.697552","1.16.1","host","USB","52","URB_INTERRUPT in"
"2506","6.697577","host","1.16.1","USB","27","URB_INTERRUPT in"
"2517","6.707558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2518","6.707596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2521","6.717559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2522","6.717594","host","1.16.1","USB","27","URB_INTERRUPT in"
"2523","6.727558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2524","6.727590","host","1.16.1","USB","27","URB_INTERRUPT in"
"2529","6.737551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2530","6.737569","host","1.16.1","USB","27","URB_INTERRUPT in"
"2531","6.747553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2532","6.747584","host","1.16.1","USB","27","URB_INTERRUPT in"
"2535","6.757554","1.16.1","host","USB","52","URB_INTERRUPT in"
"2536","6.757599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2541","6.767558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2542","6.767608","host","1.16.1","USB","27","URB_INTERRUPT in"
"2545","6.777560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2546","6.777612","host","1.16.1","USB","27","URB_INTERRUPT in"
"2549","6.787564","1.16.1","host","USB","52","URB_INTERRUPT in"
"2550","6.787604","host","1.16.1","USB","27","URB_INTERRUPT in"
"2555","6.797557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2556","6.797582","host","1.16.1","USB","27","URB_INTERRUPT in"
"2559","6.807554","1.16.1","host","USB","52","URB_INTERRUPT in"
"2560","6.807578","host","1.16.1","USB","27","URB_INTERRUPT in"
"2563","6.817561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2564","6.817599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2571","6.827558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2572","6.827576","host","1.16.1","USB","27","URB_INTERRUPT in"
"2575","6.837559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2576","6.837593","host","1.16.1","USB","27","URB_INTERRUPT in"
"2577","6.847561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2578","6.847596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2581","6.857562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2582","6.857599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2585","6.867561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2586","6.867589","host","1.16.1","USB","27","URB_INTERRUPT in"
"2589","6.877551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2590","6.877571","host","1.16.1","USB","27","URB_INTERRUPT in"
"2591","6.887559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2592","6.887596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2595","6.897549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2596","6.897581","host","1.16.1","USB","27","URB_INTERRUPT in"
"2597","6.907563","1.16.1","host","USB","52","URB_INTERRUPT in"
"2598","6.907600","host","1.16.1","USB","27","URB_INTERRUPT in"
"2603","6.917550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2604","6.917576","host","1.16.1","USB","27","URB_INTERRUPT in"
"2605","6.927553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2606","6.927590","host","1.16.1","USB","27","URB_INTERRUPT in"
"2607","6.937559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2608","6.937599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2613","6.947548","1.16.1","host","USB","52","URB_INTERRUPT in"
"2614","6.947568","host","1.16.1","USB","27","URB_INTERRUPT in"
"2621","6.957556","1.16.1","host","USB","52","URB_INTERRUPT in"
"2622","6.957609","host","1.16.1","USB","27","URB_INTERRUPT in"
"2623","6.967557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2624","6.967603","host","1.16.1","USB","27","URB_INTERRUPT in"
"2629","6.977557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2630","6.977592","host","1.16.1","USB","27","URB_INTERRUPT in"
"2631","6.987559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2632","6.987599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2633","6.997560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2634","6.997608","host","1.16.1","USB","27","URB_INTERRUPT in"
"2637","7.007558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2638","7.007590","host","1.16.1","USB","27","URB_INTERRUPT in"
"2639","7.017559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2640","7.017600","host","1.16.1","USB","27","URB_INTERRUPT in"
"2641","7.027552","1.16.1","host","USB","52","URB_INTERRUPT in"
"2642","7.027572","host","1.16.1","USB","27","URB_INTERRUPT in"
"2643","7.037558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2644","7.037599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2647","7.047553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2648","7.047590","host","1.16.1","USB","27","URB_INTERRUPT in"
"2649","7.057562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2650","7.057611","host","1.16.1","USB","27","URB_INTERRUPT in"
"2651","7.067570","1.16.1","host","USB","52","URB_INTERRUPT in"
"2652","7.067613","host","1.16.1","USB","27","URB_INTERRUPT in"
"2659","7.077557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2660","7.077605","host","1.16.1","USB","27","URB_INTERRUPT in"
"2661","7.087564","1.16.1","host","USB","52","URB_INTERRUPT in"
"2662","7.087611","host","1.16.1","USB","27","URB_INTERRUPT in"
"2663","7.097559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2664","7.097606","host","1.16.1","USB","27","URB_INTERRUPT in"
"2665","7.107552","1.16.1","host","USB","52","URB_INTERRUPT in"
"2666","7.107571","host","1.16.1","USB","27","URB_INTERRUPT in"
"2667","7.117559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2668","7.117583","host","1.16.1","USB","27","URB_INTERRUPT in"
"2669","7.127560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2670","7.127609","host","1.16.1","USB","27","URB_INTERRUPT in"
"2671","7.137555","1.16.1","host","USB","52","URB_INTERRUPT in"
"2672","7.137579","host","1.16.1","USB","27","URB_INTERRUPT in"
"2673","7.147568","1.16.1","host","USB","52","URB_INTERRUPT in"
"2674","7.147616","host","1.16.1","USB","27","URB_INTERRUPT in"
"2677","7.157555","1.16.1","host","USB","52","URB_INTERRUPT in"
"2678","7.157583","host","1.16.1","USB","27","URB_INTERRUPT in"
"2679","7.167554","1.16.1","host","USB","52","URB_INTERRUPT in"
"2680","7.167575","host","1.16.1","USB","27","URB_INTERRUPT in"
"2681","7.177554","1.16.1","host","USB","52","URB_INTERRUPT in"
"2682","7.177575","host","1.16.1","USB","27","URB_INTERRUPT in"
"2683","7.187563","1.16.1","host","USB","52","URB_INTERRUPT in"
"2684","7.187611","host","1.16.1","USB","27","URB_INTERRUPT in"
"2685","7.197561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2686","7.197584","host","1.16.1","USB","27","URB_INTERRUPT in"
"2687","7.207559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2688","7.207583","host","1.16.1","USB","27","URB_INTERRUPT in"
"2689","7.217559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2690","7.217584","host","1.16.1","USB","27","URB_INTERRUPT in"
"2691","7.227661","1.16.1","host","USB","52","URB_INTERRUPT in"
"2692","7.227716","host","1.16.1","USB","27","URB_INTERRUPT in"
"2693","7.237566","1.16.1","host","USB","52","URB_INTERRUPT in"
"2694","7.237613","host","1.16.1","USB","27","URB_INTERRUPT in"
"2695","7.247559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2696","7.247596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2697","7.257560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2698","7.257599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2699","7.267559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2700","7.267601","host","1.16.1","USB","27","URB_INTERRUPT in"
"2701","7.277559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2702","7.277602","host","1.16.1","USB","27","URB_INTERRUPT in"
"2703","7.287558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2704","7.287599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2705","7.297568","1.16.1","host","USB","52","URB_INTERRUPT in"
"2706","7.297613","host","1.16.1","USB","27","URB_INTERRUPT in"
"2707","7.307561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2708","7.307608","host","1.16.1","USB","27","URB_INTERRUPT in"
"2709","7.317565","1.16.1","host","USB","52","URB_INTERRUPT in"
"2710","7.317607","host","1.16.1","USB","27","URB_INTERRUPT in"
"2713","7.327559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2714","7.327601","host","1.16.1","USB","27","URB_INTERRUPT in"
"2715","7.337559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2716","7.337589","host","1.16.1","USB","27","URB_INTERRUPT in"
"2717","7.347644","1.16.1","host","USB","52","URB_INTERRUPT in"
"2718","7.347686","host","1.16.1","USB","27","URB_INTERRUPT in"
"2719","7.357558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2720","7.357589","host","1.16.1","USB","27","URB_INTERRUPT in"
"2721","7.367566","1.16.1","host","USB","52","URB_INTERRUPT in"
"2722","7.367592","host","1.16.1","USB","27","URB_INTERRUPT in"
"2723","7.377643","1.16.1","host","USB","52","URB_INTERRUPT in"
"2724","7.377677","host","1.16.1","USB","27","URB_INTERRUPT in"
"2725","7.387562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2726","7.387603","host","1.16.1","USB","27","URB_INTERRUPT in"
"2727","7.397560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2728","7.397593","host","1.16.1","USB","27","URB_INTERRUPT in"
"2729","7.407559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2730","7.407593","host","1.16.1","USB","27","URB_INTERRUPT in"
"2731","7.417561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2732","7.417584","host","1.16.1","USB","27","URB_INTERRUPT in"
"2733","7.427657","1.16.1","host","USB","52","URB_INTERRUPT in"
"2734","7.427700","host","1.16.1","USB","27","URB_INTERRUPT in"
"2735","7.437565","1.16.1","host","USB","52","URB_INTERRUPT in"
"2736","7.437612","host","1.16.1","USB","27","URB_INTERRUPT in"
"2739","7.447560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2740","7.447609","host","1.16.1","USB","27","URB_INTERRUPT in"
"2743","7.457558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2744","7.457600","host","1.16.1","USB","27","URB_INTERRUPT in"
"2747","7.467561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2748","7.467582","host","1.16.1","USB","27","URB_INTERRUPT in"
"2749","7.477557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2750","7.477593","host","1.16.1","USB","27","URB_INTERRUPT in"
"2753","7.487560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2754","7.487594","host","1.16.1","USB","27","URB_INTERRUPT in"
"2757","7.497550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2758","7.497570","host","1.16.1","USB","27","URB_INTERRUPT in"
"2759","7.507561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2760","7.507596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2763","7.517559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2764","7.517596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2767","7.527559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2768","7.527595","host","1.16.1","USB","27","URB_INTERRUPT in"
"2771","7.537555","1.16.1","host","USB","52","URB_INTERRUPT in"
"2772","7.537583","host","1.16.1","USB","27","URB_INTERRUPT in"
"2777","7.547552","1.16.1","host","USB","52","URB_INTERRUPT in"
"2778","7.547596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2781","7.557560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2782","7.557597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2785","7.567560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2786","7.567598","host","1.16.1","USB","27","URB_INTERRUPT in"
"2791","7.577550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2792","7.577588","host","1.16.1","USB","27","URB_INTERRUPT in"
"2795","7.587559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2796","7.587607","host","1.16.1","USB","27","URB_INTERRUPT in"
"2799","7.597560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2800","7.597607","host","1.16.1","USB","27","URB_INTERRUPT in"
"2805","7.607550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2806","7.607570","host","1.16.1","USB","27","URB_INTERRUPT in"
"2809","7.617559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2810","7.617596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2813","7.627553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2814","7.627582","host","1.16.1","USB","27","URB_INTERRUPT in"
"2819","7.637553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2820","7.637596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2823","7.647618","1.16.1","host","USB","52","URB_INTERRUPT in"
"2824","7.647648","host","1.16.1","USB","27","URB_INTERRUPT in"
"2827","7.657560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2828","7.657599","host","1.16.1","USB","27","URB_INTERRUPT in"
"2831","7.667562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2832","7.667617","host","1.16.1","USB","27","URB_INTERRUPT in"
"2835","7.677553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2836","7.677585","host","1.16.1","USB","27","URB_INTERRUPT in"
"2839","7.687563","1.16.1","host","USB","52","URB_INTERRUPT in"
"2840","7.687597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2845","7.697549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2846","7.697567","host","1.16.1","USB","27","URB_INTERRUPT in"
"2849","7.707550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2850","7.707583","host","1.16.1","USB","27","URB_INTERRUPT in"
"2853","7.717559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2854","7.717606","host","1.16.1","USB","27","URB_INTERRUPT in"
"2859","7.727558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2860","7.727569","host","1.16.1","USB","27","URB_INTERRUPT in"
"2863","7.737559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2864","7.737596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2867","7.747553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2868","7.747595","host","1.16.1","USB","27","URB_INTERRUPT in"
"2873","7.757557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2874","7.757586","host","1.16.1","USB","27","URB_INTERRUPT in"
"2877","7.767560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2878","7.767605","host","1.16.1","USB","27","URB_INTERRUPT in"
"2881","7.777553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2882","7.777592","host","1.16.1","USB","27","URB_INTERRUPT in"
"2887","7.787560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2888","7.787600","host","1.16.1","USB","27","URB_INTERRUPT in"
"2891","7.797551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2892","7.797573","host","1.16.1","USB","27","URB_INTERRUPT in"
"2895","7.807559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2896","7.807597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2901","7.817550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2902","7.817574","host","1.16.1","USB","27","URB_INTERRUPT in"
"2905","7.827550","1.16.1","host","USB","52","URB_INTERRUPT in"
"2906","7.827570","host","1.16.1","USB","27","URB_INTERRUPT in"
"2909","7.837556","1.16.1","host","USB","52","URB_INTERRUPT in"
"2910","7.837600","host","1.16.1","USB","27","URB_INTERRUPT in"
"2915","7.847556","1.16.1","host","USB","52","URB_INTERRUPT in"
"2916","7.847589","host","1.16.1","USB","27","URB_INTERRUPT in"
"2919","7.857553","1.16.1","host","USB","52","URB_INTERRUPT in"
"2920","7.857598","host","1.16.1","USB","27","URB_INTERRUPT in"
"2923","7.867560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2924","7.867581","host","1.16.1","USB","27","URB_INTERRUPT in"
"2929","7.877549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2930","7.877587","host","1.16.1","USB","27","URB_INTERRUPT in"
"2933","7.887552","1.16.1","host","USB","52","URB_INTERRUPT in"
"2934","7.887586","host","1.16.1","USB","27","URB_INTERRUPT in"
"2937","7.897560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2938","7.897615","host","1.16.1","USB","27","URB_INTERRUPT in"
"2943","7.907557","1.16.1","host","USB","52","URB_INTERRUPT in"
"2944","7.907594","host","1.16.1","USB","27","URB_INTERRUPT in"
"2947","7.917560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2948","7.917581","host","1.16.1","USB","27","URB_INTERRUPT in"
"2951","7.927559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2952","7.927596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2957","7.937549","1.16.1","host","USB","52","URB_INTERRUPT in"
"2958","7.937568","host","1.16.1","USB","27","URB_INTERRUPT in"
"2963","7.947558","1.16.1","host","USB","52","URB_INTERRUPT in"
"2964","7.947606","host","1.16.1","USB","27","URB_INTERRUPT in"
"2967","7.957560","1.16.1","host","USB","52","URB_INTERRUPT in"
"2968","7.957596","host","1.16.1","USB","27","URB_INTERRUPT in"
"2973","7.967551","1.16.1","host","USB","52","URB_INTERRUPT in"
"2974","7.967574","host","1.16.1","USB","27","URB_INTERRUPT in"
"2977","7.977559","1.16.1","host","USB","52","URB_INTERRUPT in"
"2978","7.977597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2981","7.987561","1.16.1","host","USB","52","URB_INTERRUPT in"
"2982","7.987601","host","1.16.1","USB","27","URB_INTERRUPT in"
"2987","7.997556","1.16.1","host","USB","52","URB_INTERRUPT in"
"2988","7.997597","host","1.16.1","USB","27","URB_INTERRUPT in"
"2991","8.007556","1.16.1","host","USB","52","URB_INTERRUPT in"
"2992","8.007595","host","1.16.1","USB","27","URB_INTERRUPT in"
"2995","8.017562","1.16.1","host","USB","52","URB_INTERRUPT in"
"2996","8.017649","host","1.16.1","USB","27","URB_INTERRUPT in"
"3001","8.027550","1.16.1","host","USB","52","URB_INTERRUPT in"
"3002","8.027568","host","1.16.1","USB","27","URB_INTERRUPT in"
